data_date,market_month,price_settle
2023-08-25,MAY 24,1402.4
2023-08-25,MAY 25,1298.2
2023-08-25,NOV 23,1387.6
2023-08-25,NOV 24,1310.2
2023-08-25,NOV 25,1248.6
2023-08-25,NOV 26,1198.0
2023-08-25,SEP 23,1381.0
2023-08-25,SEP 24,1330.2
2023-08-25,SEP 25,1268.0
2023-08-28,AUG 24,1386.0
2023-08-28,AUG 25,1290.0
2023-08-28,JAN 24,1416.4
2023-08-28,JAN 25,1318.4
2023-08-28,JLY 24,1411.6
2023-08-28,JLY 25,1300.6
2023-08-28,JLY 26,1250.4
2023-08-28,MAR 24,1417.0
2023-08-28,MAR 25,1305.4
2023-08-28,MAY 24,1415.4
2023-08-28,MAY 25,1300.2
2023-08-28,NOV 23,1405.6
2023-08-28,NOV 24,1313.4
2023-08-28,NOV 25,1253.0
2023-08-28,NOV 26,1196.6
2023-08-28,SEP 23,1395.2
2023-08-28,SEP 24,1336.0
2023-08-28,SEP 25,1269.0
2023-08-29,AUG 24,1381.2
2023-08-29,AUG 25,1292.2
2023-08-29,JAN 24,1405.0
2023-08-29,JAN 25,1319.0
2023-08-29,JLY 24,1405.0
2023-08-29,JLY 25,1303.0
2023-08-29,JLY 26,1250.4
2023-08-29,MAR 24,1407.4
2023-08-29,MAR 25,1307.0
2023-08-29,MAY 24,1407.4
2023-08-29,MAY 25,1301.6
2023-08-29,NOV 23,1392.4
2023-08-29,NOV 24,1314.2
2023-08-29,NOV 25,1253.0
2023-08-29,NOV 26,1196.6
2023-08-29,SEP 23,1382.0
2023-08-29,SEP 24,1334.4
2023-08-29,SEP 25,1271.2
2023-08-30,AUG 24,1378.2
2023-08-30,AUG 25,1289.0
2023-08-30,JAN 24,1399.6
2023-08-30,JAN 25,1315.4
2023-08-30,JLY 24,1401.2
2023-08-30,JLY 25,1299.6
2023-08-30,JLY 26,1247.4
2023-08-30,MAR 24,1402.6
2023-08-30,MAR 25,1303.0
2023-08-30,MAY 24,1403.4
2023-08-30,MAY 25,1298.2
2023-08-30,NOV 23,1386.6
2023-08-30,NOV 24,1310.4
2023-08-30,NOV 25,1250.0
2023-08-30,NOV 26,1193.6
2023-08-30,SEP 23,1381.2
2023-08-30,SEP 24,1331.2
2023-08-30,SEP 25,1268.0
2023-08-31,AUG 24,1361.6
2023-08-31,AUG 25,1270.6
2023-08-31,JAN 24,1382.0
2023-08-31,JAN 25,1297.4
2023-08-31,JLY 24,1385.2
2023-08-31,JLY 25,1281.4
2023-08-31,JLY 26,1229.4
2023-08-31,MAR 24,1385.2
2023-08-31,MAR 25,1285.0
2023-08-31,MAY 24,1386.6
2023-08-31,MAY 25,1280.2
2023-08-31,NOV 23,1368.6
2023-08-31,NOV 24,1292.6
2023-08-31,NOV 25,1232.0
2023-08-31,NOV 26,1175.6
2023-08-31,SEP 23,1360.0
2023-08-31,SEP 24,1313.6
2023-08-31,SEP 25,1249.6
2023-09-01,AUG 24,1364.0
2023-09-01,AUG 25,1270.6
2023-09-01,JAN 24,1382.6
2023-09-01,JAN 25,1297.4
2023-09-01,JLY 24,1387.6
2023-09-01,JLY 25,1281.4
2023-09-01,JLY 26,1229.4
2023-09-01,MAR 24,1387.2
2023-09-01,MAR 25,1285.0
2023-09-01,MAY 24,1389.2
2023-09-01,MAY 25,1280.2
2023-09-01,NOV 23,1369.2
2023-09-01,NOV 24,1293.0
2023-09-01,NOV 25,1232.0
2023-09-01,NOV 26,1175.6
2023-09-01,SEP 23,1356.2
2023-09-01,SEP 24,1315.0
2023-09-01,SEP 25,1249.6
2023-09-05,AUG 24,1364.6
2023-09-05,AUG 25,1276.4
2023-09-05,JAN 24,1379.0
2023-09-05,JAN 25,1303.0
2023-09-05,JLY 24,1387.0
2023-09-05,JLY 25,1287.2
2023-09-05,JLY 26,1235.2
2023-09-05,MAR 24,1385.0
2023-09-05,MAR 25,1290.6
2023-09-05,MAY 24,1388.2
2023-09-05,MAY 25,1286.0
2023-09-05,NOV 23,1365.0
2023-09-05,NOV 24,1298.6
2023-09-05,NOV 25,1237.6
2023-09-05,NOV 26,1181.4
2023-09-05,SEP 23,1349.0
2023-09-05,SEP 24,1318.2
2023-09-05,SEP 25,1255.4
2023-09-06,AUG 24,1368.4
2023-09-06,AUG 25,1277.0
2023-09-06,JAN 24,1389.2
2023-09-06,JAN 25,1302.0
2023-09-06,JLY 24,1393.0
2023-09-06,JLY 25,1287.6
2023-09-06,JLY 26,1235.0
2023-09-06,MAR 24,1394.0
2023-09-06,MAR 25,1290.4
2023-09-06,MAY 24,1395.6
2023-09-06,MAY 25,1286.0
2023-09-06,NOV 23,1376.2
2023-09-06,NOV 24,1297.4
2023-09-06,NOV 25,1237.4
2023-09-06,NOV 26,1181.2
2023-09-06,SEP 23,1360.2
2023-09-06,SEP 24,1318.6
2023-09-06,SEP 25,1256.0
2023-09-07,AUG 24,1356.4
2023-09-07,AUG 25,1269.2
2023-09-07,JAN 24,1373.6
2023-09-07,JAN 25,1293.6
2023-09-07,JLY 24,1380.0
2023-09-07,JLY 25,1280.0
2023-09-07,JLY 26,1226.6
2023-09-07,MAR 24,1379.4
2023-09-07,MAR 25,1282.4
2023-09-07,MAY 24,1382.2
2023-09-07,MAY 25,1277.6
2023-09-07,NOV 23,1359.4
2023-09-07,NOV 24,1289.6
2023-09-07,NOV 25,1229.2
2023-09-07,NOV 26,1173.0
2023-09-07,SEP 23,1345.0
2023-09-07,SEP 24,1309.4
2023-09-07,SEP 25,1248.2
2023-09-11,AUG 24,1369.0
2023-09-11,AUG 25,1282.0
2023-09-11,JAN 24,1384.0
2023-09-11,JAN 25,1307.0
2023-09-11,JLY 24,1392.2
2023-09-11,JLY 25,1292.6
2023-09-11,JLY 26,1240.2
2023-09-11,MAR 24,1391.2
2023-09-11,MAR 25,1295.2
2023-09-11,MAY 24,1395.2
2023-09-11,MAY 25,1291.0
2023-09-11,NOV 23,1369.0
2023-09-11,NOV 24,1302.4
2023-09-11,NOV 25,1242.6
2023-09-11,NOV 26,1186.4
2023-09-11,SEP 23,1352.4
2023-09-11,SEP 24,1322.4
2023-09-11,SEP 25,1261.0
2023-09-12,AUG 24,1353.0
2023-09-12,AUG 25,1269.4
2023-09-12,JAN 24,1362.2
2023-09-12,JAN 25,1294.0
2023-09-12,JLY 24,1375.2
2023-09-12,JLY 25,1280.2
2023-09-12,JLY 26,1226.2
2023-09-12,MAR 24,1370.6
2023-09-12,MAR 25,1282.6
2023-09-12,MAY 24,1376.6
2023-09-12,MAY 25,1278.4
2023-09-12,NOV 23,1346.4
2023-09-12,NOV 24,1289.2
2023-09-12,NOV 25,1228.6
2023-09-12,NOV 26,1172.4
2023-09-12,SEP 23,1331.6
2023-09-12,SEP 24,1308.2
2023-09-12,SEP 25,1248.4
2023-09-13,AUG 24,1359.0
2023-09-13,AUG 25,1271.6
2023-09-13,JAN 24,1366.2
2023-09-13,JAN 25,1297.6
2023-09-13,JLY 24,1381.2
2023-09-13,JLY 25,1282.6
2023-09-13,JLY 26,1229.0
2023-09-13,MAR 24,1375.6
2023-09-13,MAR 25,1286.2
2023-09-13,MAY 24,1381.6
2023-09-13,MAY 25,1281.4
2023-09-13,NOV 23,1349.6
2023-09-13,NOV 24,1293.0
2023-09-13,NOV 25,1231.4
2023-09-13,NOV 26,1175.2
2023-09-13,SEP 23,1336.0
2023-09-13,SEP 24,1313.4
2023-09-13,SEP 25,1239.6
2023-09-14,AUG 24,1367.0
2023-09-14,AUG 25,1282.6
2023-09-14,JAN 24,1375.6
2023-09-14,JAN 25,1305.4
2023-09-14,JLY 24,1390.0
2023-09-14,JLY 25,1290.0
2023-09-14,JLY 26,1235.6
2023-09-14,MAR 24,1385.0
2023-09-14,MAR 25,1293.4
2023-09-14,MAY 24,1390.6
2023-09-14,MAY 25,1288.6
2023-09-14,NOV 23,1360.4
2023-09-14,NOV 24,1301.2
2023-09-14,NOV 25,1238.2
2023-09-14,NOV 26,1182.0
2023-09-14,SEP 23,1343.6
2023-09-14,SEP 24,1320.6
2023-09-14,SEP 25,1250.6
2023-09-15,AUG 24,1349.0
2023-09-15,AUG 25,1266.2
2023-09-15,JAN 24,1355.6
2023-09-15,JAN 25,1287.4
2023-09-15,JLY 24,1370.0
2023-09-15,JLY 25,1273.0
2023-09-15,JLY 26,1219.4
2023-09-15,MAR 24,1365.4
2023-09-15,MAR 25,1276.0
2023-09-15,MAY 24,1371.0
2023-09-15,MAY 25,1271.4
2023-09-15,NOV 23,1340.2
2023-09-15,NOV 24,1282.4
2023-09-15,NOV 25,1222.0
2023-09-15,NOV 26,1165.6
2023-09-15,SEP 24,1303.0
2023-09-15,SEP 25,1234.2
2023-09-18,AUG 24,1329.4
2023-09-18,AUG 25,1250.6
2023-09-18,JAN 24,1332.6
2023-09-18,JAN 25,1269.2
2023-09-18,JLY 24,1350.2
2023-09-18,JLY 25,1256.6
2023-09-18,JLY 26,1204.0
2023-09-18,MAR 24,1343.4
2023-09-18,MAR 25,1259.2
2023-09-18,MAY 24,1350.2
2023-09-18,MAY 25,1255.2
2023-09-18,NOV 23,1316.6
2023-09-18,NOV 24,1264.2
2023-09-18,NOV 25,1206.4
2023-09-18,NOV 26,1150.2
2023-09-18,SEP 24,1284.4
2023-09-18,SEP 25,1218.6
2023-09-19,AUG 24,1328.0
2023-09-19,AUG 25,1251.2
2023-09-19,JAN 24,1331.6
2023-09-19,JAN 25,1269.6
2023-09-19,JLY 24,1349.2
2023-09-19,JLY 25,1257.2
2023-09-19,JLY 26,1204.0
2023-09-19,MAR 24,1342.2
2023-09-19,MAR 25,1259.6
2023-09-19,MAY 24,1349.0
2023-09-19,MAY 25,1255.6
2023-09-19,NOV 23,1315.4
2023-09-19,NOV 24,1264.2
2023-09-19,NOV 25,1206.4
2023-09-19,NOV 26,1150.2
2023-09-19,SEP 24,1284.0
2023-09-19,SEP 25,1219.2
2023-09-20,AUG 24,1334.4
2023-09-20,AUG 25,1258.2
2023-09-20,JAN 24,1336.2
2023-09-20,JAN 25,1277.4
2023-09-20,JLY 24,1354.0
2023-09-20,JLY 25,1264.2
2023-09-20,JLY 26,1213.0
2023-09-20,MAR 24,1346.6
2023-09-20,MAR 25,1267.2
2023-09-20,MAY 24,1353.4
2023-09-20,MAY 25,1263.0
2023-09-20,NOV 23,1320.0
2023-09-20,NOV 24,1272.2
2023-09-20,NOV 25,1215.4
2023-09-20,NOV 26,1159.2
2023-09-20,SEP 24,1292.0
2023-09-20,SEP 25,1226.2
2023-09-21,AUG 24,1314.0
2023-09-21,AUG 25,1241.6
2023-09-21,JAN 24,1310.6
2023-09-21,JAN 25,1259.6
2023-09-21,JLY 24,1332.0
2023-09-21,JLY 25,1247.6
2023-09-21,JLY 26,1199.0
2023-09-21,MAR 24,1322.2
2023-09-21,MAR 25,1250.2
2023-09-21,MAY 24,1330.0
2023-09-21,MAY 25,1246.2
2023-09-21,NOV 23,1293.6
2023-09-21,NOV 24,1254.0
2023-09-21,NOV 25,1199.0
2023-09-21,NOV 26,1145.2
2023-09-21,SEP 24,1272.2
2023-09-21,SEP 25,1209.6
2023-09-22,AUG 24,1315.4
2023-09-22,AUG 25,1244.2
2023-09-22,JAN 24,1313.4
2023-09-22,JAN 25,1262.4
2023-09-22,JLY 24,1333.2
2023-09-22,JLY 25,1250.2
2023-09-22,JLY 26,1200.6
2023-09-22,MAR 24,1324.6
2023-09-22,MAR 25,1253.2
2023-09-22,MAY 24,1332.0
2023-09-22,MAY 25,1249.0
2023-09-22,NOV 23,1296.2
2023-09-22,NOV 24,1256.6
2023-09-22,NOV 25,1200.6
2023-09-22,NOV 26,1147.0
2023-09-22,SEP 24,1274.6
2023-09-22,SEP 25,1212.2
2023-09-25,AUG 24,1318.6
2023-09-25,AUG 25,1249.6
2023-09-25,JAN 24,1315.4
2023-09-25,JAN 25,1267.6
2023-09-25,JLY 24,1336.6
2023-09-25,JLY 25,1255.6
2023-09-25,JLY 26,1207.2
2023-09-25,MAR 24,1327.0
2023-09-25,MAR 25,1258.6
2023-09-25,MAY 24,1335.0
2023-09-25,MAY 25,1254.4
2023-09-25,NOV 23,1297.6
2023-09-25,NOV 24,1261.6
2023-09-25,NOV 25,1207.2
2023-09-25,NOV 26,1153.4
2023-09-25,SEP 24,1278.4
2023-09-25,SEP 25,1217.6
2023-09-26,AUG 24,1324.2
2023-09-26,AUG 25,1255.4
2023-09-26,JAN 24,1321.0
2023-09-26,JAN 25,1272.0
2023-09-26,JLY 24,1342.2
2023-09-26,JLY 25,1261.4
2023-09-26,JLY 26,1212.0
2023-09-26,MAR 24,1332.6
2023-09-26,MAR 25,1263.6
2023-09-26,MAY 24,1340.6
2023-09-26,MAY 25,1260.0
2023-09-26,NOV 23,1302.6
2023-09-26,NOV 24,1266.0
2023-09-26,NOV 25,1212.0
2023-09-26,NOV 26,1158.2
2023-09-26,SEP 24,1283.2
2023-09-26,SEP 25,1223.4
2023-09-27,AUG 24,1330.0
2023-09-27,AUG 25,1262.0
2023-09-27,JAN 24,1323.0
2023-09-27,JAN 25,1278.4
2023-09-27,JLY 24,1347.2
2023-09-27,JLY 25,1268.0
2023-09-27,JLY 26,1216.6
2023-09-27,MAR 24,1335.6
2023-09-27,MAR 25,1270.4
2023-09-27,MAY 24,1344.6
2023-09-27,MAY 25,1266.6
2023-09-27,NOV 23,1303.2
2023-09-27,NOV 24,1273.0
2023-09-27,NOV 25,1216.6
2023-09-27,NOV 26,1163.0
2023-09-27,SEP 24,1290.0
2023-09-27,SEP 25,1230.0
2023-09-28,AUG 24,1325.6
2023-09-28,AUG 25,1258.0
2023-09-28,JAN 24,1319.2
2023-09-28,JAN 25,1275.4
2023-09-28,JLY 24,1343.2
2023-09-28,JLY 25,1264.0
2023-09-28,JLY 26,1213.0
2023-09-28,MAR 24,1331.4
2023-09-28,MAR 25,1267.2
2023-09-28,MAY 24,1340.6
2023-09-28,MAY 25,1262.4
2023-09-28,NOV 23,1300.4
2023-09-28,NOV 24,1269.6
2023-09-28,NOV 25,1213.0
2023-09-28,NOV 26,1159.2
2023-09-28,SEP 24,1286.2
2023-09-28,SEP 25,1226.0
2023-09-29,AUG 24,1311.6
2023-09-29,AUG 25,1250.0
2023-09-29,JAN 24,1294.4
2023-09-29,JAN 25,1266.4
2023-09-29,JLY 24,1327.2
2023-09-29,JLY 25,1257.2
2023-09-29,JLY 26,1207.2
2023-09-29,MAR 24,1310.2
2023-09-29,MAR 25,1258.4
2023-09-29,MAY 24,1322.0
2023-09-29,MAY 25,1255.6
2023-09-29,NOV 23,1275.0
2023-09-29,NOV 24,1260.0
2023-09-29,NOV 25,1207.2
2023-09-29,NOV 26,1153.4
2023-09-29,SEP 24,1275.4
2023-09-29,SEP 25,1218.0
2023-10-02,AUG 24,1317.4
2023-10-02,AUG 25,1259.0
2023-10-02,JAN 24,1296.6
2023-10-02,JAN 25,1274.6
2023-10-02,JLY 24,1333.0
2023-10-02,JLY 25,1265.0
2023-10-02,JLY 26,1215.6
2023-10-02,MAR 24,1313.2
2023-10-02,MAR 25,1266.6
2023-10-02,MAY 24,1326.4
2023-10-02,MAY 25,1263.6
2023-10-02,NOV 23,1277.0
2023-10-02,NOV 24,1267.4
2023-10-02,NOV 25,1215.6
2023-10-02,NOV 26,1162.0
2023-10-02,SEP 24,1282.2
2023-10-02,SEP 25,1227.0
2023-10-03,AUG 24,1311.6
2023-10-03,AUG 25,1255.4
2023-10-03,JAN 24,1292.0
2023-10-03,JAN 25,1270.4
2023-10-03,JLY 24,1326.6
2023-10-03,JLY 25,1261.4
2023-10-03,JLY 26,1215.0
2023-10-03,MAR 24,1307.4
2023-10-03,MAR 25,1263.2
2023-10-03,MAY 24,1320.6
2023-10-03,MAY 25,1260.2
2023-10-03,NOV 23,1272.6
2023-10-03,NOV 24,1263.4
2023-10-03,NOV 25,1215.0
2023-10-03,NOV 26,1161.2
2023-10-03,SEP 24,1277.6
2023-10-03,SEP 25,1223.4
2023-10-04,AUG 24,1310.2
2023-10-04,AUG 25,1259.0
2023-10-04,JAN 24,1292.2
2023-10-04,JAN 25,1268.6
2023-10-04,JLY 24,1326.0
2023-10-04,JLY 25,1265.4
2023-10-04,JLY 26,1216.4
2023-10-04,MAR 24,1307.2
2023-10-04,MAR 25,1264.0
2023-10-04,MAY 24,1320.2
2023-10-04,MAY 25,1263.0
2023-10-04,NOV 23,1273.0
2023-10-04,NOV 24,1261.4
2023-10-04,NOV 25,1216.4
2023-10-04,NOV 26,1162.6
2023-10-04,SEP 24,1274.6
2023-10-04,SEP 25,1227.0
2023-10-05,AUG 24,1313.6
2023-10-05,AUG 25,1260.6
2023-10-05,JAN 24,1298.4
2023-10-05,JAN 25,1268.2
2023-10-05,JLY 24,1329.6
2023-10-05,JLY 25,1267.2
2023-10-05,JLY 26,1216.4
2023-10-05,MAR 24,1312.6
2023-10-05,MAR 25,1264.2
2023-10-05,MAY 24,1325.0
2023-10-05,MAY 25,1264.2
2023-10-05,NOV 23,1280.6
2023-10-05,NOV 24,1261.2
2023-10-05,NOV 25,1216.4
2023-10-05,NOV 26,1162.6
2023-10-05,SEP 24,1276.2
2023-10-05,SEP 25,1228.6
2023-10-06,AUG 24,1305.0
2023-10-06,AUG 25,1253.4
2023-10-06,JAN 24,1284.4
2023-10-06,JAN 25,1263.0
2023-10-06,JLY 24,1320.2
2023-10-06,JLY 25,1261.0
2023-10-06,JLY 26,1212.0
2023-10-06,MAR 24,1299.2
2023-10-06,MAR 25,1258.0
2023-10-06,MAY 24,1313.2
2023-10-06,MAY 25,1257.6
2023-10-06,NOV 23,1266.0
2023-10-06,NOV 24,1255.4
2023-10-06,NOV 25,1212.0
2023-10-06,NOV 26,1158.2
2023-10-06,SEP 24,1269.4
2023-10-06,SEP 25,1221.4
2023-10-09,AUG 24,1299.4
2023-10-09,AUG 25,1247.2
2023-10-09,JAN 24,1282.4
2023-10-09,JAN 25,1258.2
2023-10-09,JLY 24,1315.2
2023-10-09,JLY 25,1255.0
2023-10-09,JLY 26,1205.6
2023-10-09,MAR 24,1295.6
2023-10-09,MAR 25,1254.0
2023-10-09,MAY 24,1308.4
2023-10-09,MAY 25,1252.2
2023-10-09,NOV 23,1264.2
2023-10-09,NOV 24,1250.4
2023-10-09,NOV 25,1205.6
2023-10-09,NOV 26,1152.0
2023-10-09,SEP 24,1263.6
2023-10-09,SEP 25,1215.2
2023-10-10,AUG 24,1301.6
2023-10-10,AUG 25,1246.0
2023-10-10,JAN 24,1289.2
2023-10-10,JAN 25,1257.0
2023-10-10,JLY 24,1317.6
2023-10-10,JLY 25,1254.4
2023-10-10,JLY 26,1205.0
2023-10-10,MAR 24,1300.4
2023-10-10,MAR 25,1253.0
2023-10-10,MAY 24,1312.0
2023-10-10,MAY 25,1252.0
2023-10-10,NOV 23,1271.4
2023-10-10,NOV 24,1249.2
2023-10-10,NOV 25,1205.0
2023-10-10,NOV 26,1151.2
2023-10-10,SEP 24,1264.2
2023-10-10,SEP 25,1214.0
2023-10-11,AUG 24,1289.4
2023-10-11,AUG 25,1236.0
2023-10-11,JAN 24,1272.2
2023-10-11,JAN 25,1247.4
2023-10-11,JLY 24,1304.6
2023-10-11,JLY 25,1244.4
2023-10-11,JLY 26,1196.6
2023-10-11,MAR 24,1285.0
2023-10-11,MAR 25,1243.4
2023-10-11,MAY 24,1298.0
2023-10-11,MAY 25,1242.0
2023-10-11,NOV 23,1252.4
2023-10-11,NOV 24,1239.4
2023-10-11,NOV 25,1196.6
2023-10-11,NOV 26,1143.0
2023-10-11,SEP 24,1254.6
2023-10-11,SEP 25,1204.0
2023-10-12,AUG 24,1318.6
2023-10-12,AUG 25,1254.4
2023-10-12,JAN 24,1308.6
2023-10-12,JAN 25,1267.4
2023-10-12,JLY 24,1338.2
2023-10-12,JLY 25,1263.0
2023-10-12,JLY 26,1215.0
2023-10-12,MAR 24,1319.4
2023-10-12,MAR 25,1262.2
2023-10-12,MAY 24,1332.0
2023-10-12,MAY 25,1260.6
2023-10-12,NOV 23,1290.0
2023-10-12,NOV 24,1259.6
2023-10-12,NOV 25,1215.0
2023-10-12,NOV 26,1161.2
2023-10-12,SEP 24,1277.2
2023-10-12,SEP 25,1222.4
2023-10-13,AUG 24,1313.2
2023-10-13,AUG 25,1247.0
2023-10-13,JAN 24,1300.0
2023-10-13,JAN 25,1259.2
2023-10-13,JLY 24,1332.4
2023-10-13,JLY 25,1255.4
2023-10-13,JLY 26,1203.6
2023-10-13,MAR 24,1312.6
2023-10-13,MAR 25,1254.4
2023-10-13,MAY 24,1326.0
2023-10-13,MAY 25,1253.0
2023-10-13,NOV 23,1280.2
2023-10-13,NOV 24,1251.6
2023-10-13,NOV 25,1203.6
2023-10-13,NOV 26,1150.0
2023-10-13,SEP 24,1270.4
2023-10-13,SEP 25,1215.0
2023-10-16,AUG 24,1318.0
2023-10-16,AUG 25,1250.6
2023-10-16,JAN 24,1305.6
2023-10-16,JAN 25,1262.0
2023-10-16,JLY 24,1338.2
2023-10-16,JLY 25,1259.2
2023-10-16,JLY 26,1207.6
2023-10-16,MAR 24,1318.6
2023-10-16,MAR 25,1257.6
2023-10-16,MAY 24,1331.6
2023-10-16,MAY 25,1256.6
2023-10-16,NOV 23,1286.2
2023-10-16,NOV 24,1255.0
2023-10-16,NOV 25,1207.6
2023-10-16,NOV 26,1154.0
2023-10-16,SEP 24,1273.2
2023-10-16,SEP 25,1218.6
2023-10-17,AUG 24,1326.2
2023-10-17,AUG 25,1253.6
2023-10-17,JAN 24,1316.2
2023-10-17,JAN 25,1266.6
2023-10-17,JLY 24,1347.0
2023-10-17,JLY 25,1262.2
2023-10-17,JLY 26,1214.2
2023-10-17,MAR 24,1329.2
2023-10-17,MAR 25,1261.4
2023-10-17,MAY 24,1341.4
2023-10-17,MAY 25,1259.6
2023-10-17,NOV 23,1296.6
2023-10-17,NOV 24,1260.4
2023-10-17,NOV 25,1214.2
2023-10-17,NOV 26,1160.4
2023-10-17,SEP 24,1280.2
2023-10-17,SEP 25,1221.6
2023-10-20,AUG 24,1332.2
2023-10-20,AUG 25,1263.4
2023-10-20,JAN 24,1320.2
2023-10-20,JAN 25,1276.4
2023-10-20,JLY 24,1350.6
2023-10-20,JLY 25,1272.0
2023-10-20,JLY 26,1221.2
2023-10-20,MAR 24,1331.0
2023-10-20,MAR 25,1271.0
2023-10-20,MAY 24,1344.0
2023-10-20,MAY 25,1269.2
2023-10-20,NOV 23,1302.2
2023-10-20,NOV 24,1267.6
2023-10-20,NOV 25,1221.2
2023-10-20,NOV 26,1167.4
2023-10-20,SEP 24,1286.6
2023-10-20,SEP 25,1231.4
2023-10-23,AUG 24,1321.0
2023-10-23,AUG 25,1258.4
2023-10-23,JAN 24,1305.4
2023-10-23,JAN 25,1268.6
2023-10-23,JLY 24,1339.2
2023-10-23,JLY 25,1265.4
2023-10-23,JLY 26,1216.2
2023-10-23,MAR 24,1318.2
2023-10-23,MAR 25,1264.0
2023-10-23,MAY 24,1332.0
2023-10-23,MAY 25,1262.6
2023-10-23,NOV 23,1286.6
2023-10-23,NOV 24,1259.0
2023-10-23,NOV 25,1216.2
2023-10-23,NOV 26,1162.4
2023-10-23,SEP 24,1277.4
2023-10-23,SEP 25,1226.4
2023-10-24,AUG 24,1326.2
2023-10-24,AUG 25,1260.0
2023-10-24,JAN 24,1314.4
2023-10-24,JAN 25,1271.2
2023-10-24,JLY 24,1346.0
2023-10-24,JLY 25,1267.2
2023-10-24,JLY 26,1220.0
2023-10-24,MAR 24,1326.0
2023-10-24,MAR 25,1265.6
2023-10-24,MAY 24,1339.0
2023-10-24,MAY 25,1264.4
2023-10-24,NOV 23,1295.2
2023-10-24,NOV 24,1262.2
2023-10-24,NOV 25,1220.0
2023-10-24,NOV 26,1166.2
2023-10-24,SEP 24,1280.6
2023-10-24,SEP 25,1228.0
2023-10-25,AUG 24,1321.6
2023-10-25,AUG 25,1254.2
2023-10-25,JAN 24,1308.4
2023-10-25,JAN 25,1268.4
2023-10-25,JLY 24,1341.6
2023-10-25,JLY 25,1261.6
2023-10-25,JLY 26,1218.4
2023-10-25,MAR 24,1321.6
2023-10-25,MAR 25,1261.2
2023-10-25,MAY 24,1335.2
2023-10-25,MAY 25,1259.2
2023-10-25,NOV 23,1288.2
2023-10-25,NOV 24,1259.6
2023-10-25,NOV 25,1218.4
2023-10-25,NOV 26,1164.6
2023-10-25,SEP 24,1277.0
2023-10-25,SEP 25,1222.2
2023-10-26,AUG 24,1316.2
2023-10-26,AUG 25,1253.6
2023-10-26,JAN 24,1300.2
2023-10-26,JAN 25,1266.2
2023-10-26,JLY 24,1334.6
2023-10-26,JLY 25,1262.0
2023-10-26,JLY 26,1219.2
2023-10-26,MAR 24,1313.6
2023-10-26,MAR 25,1260.6
2023-10-26,MAY 24,1327.6
2023-10-26,MAY 25,1259.2
2023-10-26,NOV 23,1279.4
2023-10-26,NOV 24,1257.4
2023-10-26,NOV 25,1219.2
2023-10-26,NOV 26,1165.4
2023-10-26,SEP 24,1273.4
2023-10-26,SEP 25,1224.0
2023-10-27,AUG 24,1334.2
2023-10-27,AUG 25,1271.2
2023-10-27,JAN 24,1319.4
2023-10-27,JAN 25,1283.0
2023-10-27,JLY 24,1353.6
2023-10-27,JLY 25,1279.4
2023-10-27,JLY 26,1234.0
2023-10-27,MAR 24,1333.2
2023-10-27,MAR 25,1277.2
2023-10-27,MAY 24,1346.6
2023-10-27,MAY 25,1276.2
2023-10-27,NOV 23,1297.2
2023-10-27,NOV 24,1274.2
2023-10-27,NOV 25,1234.0
2023-10-27,NOV 26,1180.2
2023-10-27,SEP 24,1290.4
2023-10-27,SEP 25,1241.4
2023-10-30,AUG 24,1325.0
2023-10-30,AUG 25,1263.4
2023-10-30,JAN 24,1307.2
2023-10-30,JAN 25,1274.2
2023-10-30,JLY 24,1343.6
2023-10-30,JLY 25,1271.2
2023-10-30,JLY 26,1226.4
2023-10-30,MAR 24,1322.2
2023-10-30,MAR 25,1269.0
2023-10-30,MAY 24,1336.2
2023-10-30,MAY 25,1268.2
2023-10-30,NOV 23,1282.6
2023-10-30,NOV 24,1265.0
2023-10-30,NOV 25,1226.4
2023-10-30,NOV 26,1172.6
2023-10-30,SEP 24,1281.2
2023-10-30,SEP 25,1233.6
2023-10-31,AUG 24,1327.4
2023-10-31,AUG 25,1262.6
2023-10-31,JAN 24,1310.4
2023-10-31,JAN 25,1275.2
2023-10-31,JLY 24,1346.0
2023-10-31,JLY 25,1271.0
2023-10-31,JLY 26,1227.6
2023-10-31,MAR 24,1324.6
2023-10-31,MAR 25,1269.6
2023-10-31,MAY 24,1338.6
2023-10-31,MAY 25,1268.2
2023-10-31,NOV 23,1287.0
2023-10-31,NOV 24,1266.6
2023-10-31,NOV 25,1227.6
2023-10-31,NOV 26,1174.0
2023-10-31,SEP 24,1283.2
2023-10-31,SEP 25,1233.0
2023-11-01,AUG 24,1330.0
2023-11-01,AUG 25,1264.2
2023-11-01,JAN 24,1315.0
2023-11-01,JAN 25,1276.4
2023-11-01,JLY 24,1349.2
2023-11-01,JLY 25,1272.4
2023-11-01,JLY 26,1228.2
2023-11-01,MAR 24,1328.6
2023-11-01,MAR 25,1271.0
2023-11-01,MAY 24,1342.4
2023-11-01,MAY 25,1269.6
2023-11-01,NOV 23,1291.2
2023-11-01,NOV 24,1268.2
2023-11-01,NOV 25,1228.2
2023-11-01,NOV 26,1174.4
2023-11-01,SEP 24,1284.6
2023-11-01,SEP 25,1234.4
2023-11-02,AUG 24,1341.2
2023-11-02,AUG 25,1273.4
2023-11-02,JAN 24,1328.2
2023-11-02,JAN 25,1286.0
2023-11-02,JLY 24,1360.6
2023-11-02,JLY 25,1282.2
2023-11-02,JLY 26,1237.4
2023-11-02,MAR 24,1342.0
